site	sample	technology	lanes	depth	percent	type	value
HanXRQChr00c0001.99674	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	24	0.281677309238656	control	1
HanXRQChr00c0001.99674	HT243_IA1A-11.sort.bam	X10	3563_8	5	0.259557881900532	within_lane	0
HanXRQChr00c0001.99674	HT243_IA1A-11.sort.bam	X10	3563_8	5	0.259557881900532	control	0
HanXRQChr00c0001.99674	QPE2_KS1W-26.sort.bam	X10	3570_2	18	0.281677309238656	within_lane	0
HanXRQChr00c0001.99674	QPE2_KS1W-26.sort.bam	X10	3570_2	18	0.281677309238656	control	0
HanXRQChr00c0001.99674	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	23	0.281677309238656	within_lane	1
HanXRQChr00c0001.99674	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	23	0.281677309238656	control	1
HanXRQChr00c0001.99674	HT265_P-85.sort.bam	X10	3577_1;3564_1	19	0.281677309238656	within_lane	0
HanXRQChr00c0001.99674	HT265_P-85.sort.bam	X10	3577_1;3564_1	19	0.281677309238656	control	0
HanXRQChr00c0001.99674	Q086_MB1W-40.sort.bam	X10	3579_1;3564_8	13	0.281677309238656	within_lane	1
HanXRQChr00c0001.99674	Q086_MB1W-40.sort.bam	X10	3579_1;3564_8	13	0.281677309238656	control	0
HanXRQChr00c0001.99674	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	22	0.281677309238656	within_lane	1
HanXRQChr00c0001.99674	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	22	0.281677309238656	control	0
HanXRQChr00c0001.99676	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	26	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	26	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT027_P-37.sort.bam	X10	3577_4;3564_4	53	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT027_P-37.sort.bam	X10	3577_4;3564_4	53	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT258_KS2A-38.sort.bam	X10	3563_8	20	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT258_KS2A-38.sort.bam	X10	3563_8	20	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT255_KS1W-29.sort.bam	X10	3563_8	11	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT255_KS1W-29.sort.bam	X10	3563_8	11	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	23	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	23	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	18	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	18	0.0579543522701437	control	0
HanXRQChr00c0001.99676	Q100_SD2W-23R.sort.bam	X10	3570_1	13	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	Q100_SD2W-23R.sort.bam	X10	3570_1	13	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT014_IA2W-16.sort.bam	X10	3570_8	13	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT014_IA2W-16.sort.bam	X10	3570_8	13	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	19	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	19	0.0579543522701437	control	0
HanXRQChr00c0001.99676	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	13	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	13	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT280_P-13.sort.bam	X10	3570_5	21	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99676	HT280_P-13.sort.bam	X10	3570_5	21	0.0579543522701437	control	0
HanXRQChr00c0001.99676	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	12	0.0516845150102778	within_lane	0
HanXRQChr00c0001.99676	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	12	0.0516845150102778	control	0
HanXRQChr00c0001.99680	HT279_P-9.sort.bam	X10	3570_5	6	0.487199041209308	within_lane	0
HanXRQChr00c0001.99680	HT279_P-9.sort.bam	X10	3570_5	6	0.487199041209308	control	1
HanXRQChr00c0001.99680	HT283_P-19.sort.bam	X10	3570_5	16	0.502829343950982	within_lane	1
HanXRQChr00c0001.99680	HT283_P-19.sort.bam	X10	3570_5	16	0.502829343950982	control	0
HanXRQChr00c0001.99680	HT41_MK7-20.sort.bam	HiSeq2500	3441_6;3392_2	10	0.899784510115092	within_lane	1
HanXRQChr00c0001.99680	HT41_MK7-20.sort.bam	HiSeq2500	3441_6;3392_2	10	0.899784510115092	control	1
HanXRQChr00c0001.99680	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	21	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT237_MO1W-38.sort.bam	X10	3577_4;3564_4	21	0.502829343950982	control	0
HanXRQChr00c0001.99680	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	22	0.502829343950982	within_lane	1
HanXRQChr00c0001.99680	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	22	0.502829343950982	control	0
HanXRQChr00c0001.99680	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.502829343950982	within_lane	1
HanXRQChr00c0001.99680	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.502829343950982	control	1
HanXRQChr00c0001.99680	HT204_MK5-19.sort.bam	HiSeq2500	3393_4	12	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT204_MK5-19.sort.bam	HiSeq2500	3393_4	12	0.502829343950982	control	0
HanXRQChr00c0001.99680	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	22	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	22	0.502829343950982	control	1
HanXRQChr00c0001.99680	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	25	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	25	0.502829343950982	control	0
HanXRQChr00c0001.99680	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	25	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	25	0.502829343950982	control	1
HanXRQChr00c0001.99680	HT014_IA2W-16.sort.bam	X10	3570_8	12	0.487199041209308	within_lane	0
HanXRQChr00c0001.99680	HT014_IA2W-16.sort.bam	X10	3570_8	12	0.487199041209308	control	0
HanXRQChr00c0001.99680	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	18	0.502829343950982	within_lane	1
HanXRQChr00c0001.99680	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	18	0.502829343950982	control	1
HanXRQChr00c0001.99680	HT81_MK2-14.sort.bam	HiSeq2500	3392_5	8	0.447697846676985	within_lane	0
HanXRQChr00c0001.99680	HT81_MK2-14.sort.bam	HiSeq2500	3392_5	8	0.447697846676985	control	1
HanXRQChr00c0001.99680	HT040_MK6-19.sort.bam	X10	3563_7	9	0.502829343950982	within_lane	0
HanXRQChr00c0001.99680	HT040_MK6-19.sort.bam	X10	3563_7	9	0.502829343950982	control	1
HanXRQChr00c0001.99700	HT187_MK8-28.sort.bam	HiSeq2500	3441_5;3393_3	8	0.467132546193391	within_lane	1
HanXRQChr00c0001.99700	HT187_MK8-28.sort.bam	HiSeq2500	3441_5;3393_3	8	0.467132546193391	control	0
HanXRQChr00c0001.99700	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	31	0.213374935902121	within_lane	0
HanXRQChr00c0001.99700	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	31	0.213374935902121	control	0
HanXRQChr00c0001.99701	HT249_IA2A-8.sort.bam	X10	3563_8	14	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT249_IA2A-8.sort.bam	X10	3563_8	14	0.0579543522701437	control	0
HanXRQChr00c0001.99701	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.0579543522701437	control	0
HanXRQChr00c0001.99701	HT153_MK3-27.sort.bam	HiSeq2500	3441_5;3393_1	11	0.0916323396377785	within_lane	0
HanXRQChr00c0001.99701	HT153_MK3-27.sort.bam	HiSeq2500	3441_5;3393_1	11	0.0916323396377785	control	0
HanXRQChr00c0001.99701	HT330_ND1W-6.sort.bam	X10	3577_3;3564_3	25	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT330_ND1W-6.sort.bam	X10	3577_3;3564_3	25	0.0579543522701437	control	0
HanXRQChr00c0001.99701	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	23	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	23	0.0579543522701437	control	0
HanXRQChr00c0001.99701	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	22	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	22	0.0579543522701437	control	0
HanXRQChr00c0001.99701	HT352_MO1W-33.sort.bam	X10	3570_7	14	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT352_MO1W-33.sort.bam	X10	3570_7	14	0.0579543522701437	control	0
HanXRQChr00c0001.99701	HT273_KS1A-31.sort.bam	X10	3577_1;3564_1	7	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT273_KS1A-31.sort.bam	X10	3577_1;3564_1	7	0.0579543522701437	control	0
HanXRQChr00c0001.99701	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	37	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	37	0.0579543522701437	control	1
HanXRQChr00c0001.99701	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	20	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	20	0.0579543522701437	control	0
HanXRQChr00c0001.99701	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	22	0.0579543522701437	within_lane	0
HanXRQChr00c0001.99701	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	22	0.0579543522701437	control	1
HanXRQChr00c0001.99710	QPD5_MK4-9.sort.bam	X10	3577_5;3564_5	27	0.189844209401651	within_lane	0
HanXRQChr00c0001.99710	QPD5_MK4-9.sort.bam	X10	3577_5;3564_5	27	0.189844209401651	control	0
HanXRQChr00c0001.99710	HT303_ND1A-21bR.sort.bam	X10	3570_6	5	0.16498200910594	within_lane	0
HanXRQChr00c0001.99710	HT303_ND1A-21bR.sort.bam	X10	3570_6	5	0.16498200910594	control	0
HanXRQChr00c0001.99710	HT177_MK2-27.sort.bam	HiSeq2500	3393_3	8	0.16498200910594	within_lane	0
HanXRQChr00c0001.99710	HT177_MK2-27.sort.bam	HiSeq2500	3393_3	8	0.16498200910594	control	0
HanXRQChr00c0001.99710	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	24	0.189844209401651	within_lane	0
HanXRQChr00c0001.99710	HT271_IA1W-15.sort.bam	X10	3577_1;3564_1	24	0.189844209401651	control	0
HanXRQChr00c0001.99710	HT334_P-21.sort.bam	X10	3577_3;3564_3	23	0.189844209401651	within_lane	1
HanXRQChr00c0001.99710	HT334_P-21.sort.bam	X10	3577_3;3564_3	23	0.189844209401651	control	0
HanXRQChr00c0001.99710	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	16	0.189844209401651	within_lane	0
HanXRQChr00c0001.99710	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	16	0.189844209401651	control	0
HanXRQChr00c0001.99718	QPD5_MK4-9.sort.bam	X10	3577_5;3564_5	26	0.0579543522701437	within_lane	1
HanXRQChr00c0001.99718	QPD5_MK4-9.sort.bam	X10	3577_5;3564_5	26	0.0579543522701437	control	0
HanXRQChr00c0001.99718	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	30	0.0579543522701437	within_lane	1
HanXRQChr00c0001.99718	QPF4_KS1W-9.sort.bam	X10	3577_5;3564_5	30	0.0579543522701437	control	0
HanXRQChr00c0001.99721	HT279_P-9.sort.bam	X10	3570_5	5	0.743717122853827	within_lane	0
HanXRQChr00c0001.99721	HT279_P-9.sort.bam	X10	3570_5	5	0.743717122853827	control	1
HanXRQChr00c0001.99721	HT178_MK3-40.sort.bam	X10	3570_8	15	0.751830933676308	within_lane	1
HanXRQChr00c0001.99721	HT178_MK3-40.sort.bam	X10	3570_8	15	0.751830933676308	control	1
HanXRQChr00c0001.99721	HT177_MK2-27.sort.bam	HiSeq2500	3393_3	8	0.743717122853827	within_lane	1
HanXRQChr00c0001.99721	HT177_MK2-27.sort.bam	HiSeq2500	3393_3	8	0.743717122853827	control	1
HanXRQChr00c0001.99721	HT204_MK5-19.sort.bam	HiSeq2500	3393_4	11	0.743717122853827	within_lane	1
HanXRQChr00c0001.99721	HT204_MK5-19.sort.bam	HiSeq2500	3393_4	11	0.743717122853827	control	0
HanXRQChr00c0001.99721	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	22	0.751830933676308	within_lane	1
HanXRQChr00c0001.99721	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	22	0.751830933676308	control	1
HanXRQChr00c0001.99721	HT115_MO1A-23.sort.bam	HiSeq2500	3392_6	10	0.743717122853827	within_lane	1
HanXRQChr00c0001.99721	HT115_MO1A-23.sort.bam	HiSeq2500	3392_6	10	0.743717122853827	control	1
HanXRQChr00c0001.99721	HT013_SD2W-18.sort.bam	X10	3570_8	7	0.743717122853827	within_lane	1
HanXRQChr00c0001.99721	HT013_SD2W-18.sort.bam	X10	3570_8	7	0.743717122853827	control	1
HanXRQChr00c0001.99721	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	15	0.751830933676308	within_lane	0
HanXRQChr00c0001.99721	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	15	0.751830933676308	control	1
HanXRQChr00c0001.99741	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	7	0.280885330607778	within_lane	1
HanXRQChr00c0001.99741	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	7	0.280885330607778	control	1
HanXRQChr00c0001.99741	HT251_KS1A-16.sort.bam	X10	3570_6	17	0.302332046497006	within_lane	0
HanXRQChr00c0001.99741	HT251_KS1A-16.sort.bam	X10	3570_6	17	0.302332046497006	control	0
HanXRQChr00c0001.99741	HT209_MO1A-12.sort.bam	HiSeq2500	3441_6;3393_5	11	0.660416700307481	within_lane	0
HanXRQChr00c0001.99741	HT209_MO1A-12.sort.bam	HiSeq2500	3441_6;3393_5	11	0.660416700307481	control	0
HanXRQChr00c0001.99741	HT255_KS1W-29.sort.bam	X10	3563_8	10	0.302332046497006	within_lane	1
HanXRQChr00c0001.99741	HT255_KS1W-29.sort.bam	X10	3563_8	10	0.302332046497006	control	1
HanXRQChr00c0001.99741	QPB4_IA2A-9.sort.bam	X10	3570_3	14	0.147860756061248	within_lane	0
HanXRQChr00c0001.99741	QPB4_IA2A-9.sort.bam	X10	3570_3	14	0.147860756061248	control	1
HanXRQChr00c0001.99741	HT352_MO1W-33.sort.bam	X10	3570_7	22	0.302332046497006	within_lane	1
HanXRQChr00c0001.99741	HT352_MO1W-33.sort.bam	X10	3570_7	22	0.302332046497006	control	0
HanXRQChr00c0001.99741	HT265_P-85.sort.bam	X10	3577_1;3564_1	19	0.302332046497006	within_lane	0
HanXRQChr00c0001.99741	HT265_P-85.sort.bam	X10	3577_1;3564_1	19	0.302332046497006	control	0
HanXRQChr00c0001.99741	HT138_MK8-12.sort.bam	X10	3563_7	14	0.302332046497006	within_lane	0
HanXRQChr00c0001.99741	HT138_MK8-12.sort.bam	X10	3563_7	14	0.302332046497006	control	0
HanXRQChr00c0001.99741	Q086_MB1W-40.sort.bam	X10	3579_1;3564_8	11	0.302332046497006	within_lane	1
HanXRQChr00c0001.99741	Q086_MB1W-40.sort.bam	X10	3579_1;3564_8	11	0.302332046497006	control	0
HanXRQChr00c0001.99747	Q87_MK3-2.sort.bam	X10	3570_2	16	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	Q87_MK3-2.sort.bam	X10	3570_2	16	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	8	0.400805151144449	within_lane	0
HanXRQChr00c0001.99747	HT225_KS2A-23R.sort.bam	HiSeq2500	3393_6	8	0.400805151144449	control	0
HanXRQChr00c0001.99747	HT373_SD1W-4.sort.bam	X10	3570_8	14	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	HT373_SD1W-4.sort.bam	X10	3570_8	14	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT027_P-37.sort.bam	X10	3577_4;3564_4	49	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT027_P-37.sort.bam	X10	3577_4;3564_4	49	0.418854827697579	control	0
HanXRQChr00c0001.99747	Q042_KS1W-35.sort.bam	X10	3577_7;3564_7	34	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	Q042_KS1W-35.sort.bam	X10	3577_7;3564_7	34	0.418854827697579	control	0
HanXRQChr00c0001.99747	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	26	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	26	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT205_MK7-8.sort.bam	HiSeq2500	3393_4	9	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	HT205_MK7-8.sort.bam	HiSeq2500	3393_4	9	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	18	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	18	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT131_MK2-32.sort.bam	X10	3563_7	21	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	HT131_MK2-32.sort.bam	X10	3563_7	21	0.418854827697579	control	1
HanXRQChr00c0001.99747	HT63_MK3-6.sort.bam	HiSeq2500	3392_3	5	0.400805151144449	within_lane	0
HanXRQChr00c0001.99747	HT63_MK3-6.sort.bam	HiSeq2500	3392_3	5	0.400805151144449	control	1
HanXRQChr00c0001.99747	HT249_IA2A-8.sort.bam	X10	3563_8	13	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	HT249_IA2A-8.sort.bam	X10	3563_8	13	0.418854827697579	control	1
HanXRQChr00c0001.99747	Q079_KS1A-15.sort.bam	X10	3577_7;3564_7	44	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	Q079_KS1A-15.sort.bam	X10	3577_7;3564_7	44	0.418854827697579	control	0
HanXRQChr00c0001.99747	QPA3_SK1A-22.sort.bam	X10	3570_3	26	0.214334622337381	within_lane	0
HanXRQChr00c0001.99747	QPA3_SK1A-22.sort.bam	X10	3570_3	26	0.214334622337381	control	0
HanXRQChr00c0001.99747	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	16	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	16	0.418854827697579	control	0
HanXRQChr00c0001.99747	Q017B_KS2W-6_1R.sort.bam	X10	3577_6;3564_6	11	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	Q017B_KS2W-6_1R.sort.bam	X10	3577_6;3564_6	11	0.418854827697579	control	1
HanXRQChr00c0001.99747	HT24_IA2W-14.sort.bam	HiSeq2500	3392_1	9	0.382729914342254	within_lane	1
HanXRQChr00c0001.99747	HT24_IA2W-14.sort.bam	HiSeq2500	3392_1	9	0.382729914342254	control	0
HanXRQChr00c0001.99747	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	12	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	12	0.418854827697579	control	1
HanXRQChr00c0001.99747	Q092_MK4-19.sort.bam	X10	3570_1	14	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	Q092_MK4-19.sort.bam	X10	3570_1	14	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	20	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	20	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT284_P-45.sort.bam	X10	3570_5	9	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	HT284_P-45.sort.bam	X10	3570_5	9	0.418854827697579	control	0
HanXRQChr00c0001.99747	Q089_MK4-4R.sort.bam	X10	3579_1;3564_8	7	0.400805151144449	within_lane	1
HanXRQChr00c0001.99747	Q089_MK4-4R.sort.bam	X10	3579_1;3564_8	7	0.400805151144449	control	0
HanXRQChr00c0001.99747	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	54	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	54	0.418854827697579	control	1
HanXRQChr00c0001.99747	Q074_IA1A-11B.sort.bam	X10	3577_6;3564_6	12	0.418854827697579	within_lane	0
HanXRQChr00c0001.99747	Q074_IA1A-11B.sort.bam	X10	3577_6;3564_6	12	0.418854827697579	control	0
HanXRQChr00c0001.99747	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	21	0.418854827697579	within_lane	1
HanXRQChr00c0001.99747	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	21	0.418854827697579	control	0
HanXRQChr00c0001.99747	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	11	0.400805151144449	within_lane	1
HanXRQChr00c0001.99747	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	11	0.400805151144449	control	0
HanXRQChr00c0001.99766	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	24	0.0293856153357634	within_lane	0
HanXRQChr00c0001.99766	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	24	0.0293856153357634	control	0
HanXRQChr00c0001.99766	HT027_P-37.sort.bam	X10	3577_4;3564_4	58	0.0293856153357634	within_lane	0
HanXRQChr00c0001.99766	HT027_P-37.sort.bam	X10	3577_4;3564_4	58	0.0293856153357634	control	0
HanXRQChr00c0001.99766	Q077_IA1W-21.sort.bam	X10	3579_1;3564_8	11	0.0293856153357634	within_lane	0
HanXRQChr00c0001.99766	Q077_IA1W-21.sort.bam	X10	3579_1;3564_8	11	0.0293856153357634	control	0
HanXRQChr00c0001.99770	HT378_SK1W-22.sort.bam	X10	3570_8	12	0.0293856153357634	within_lane	0
HanXRQChr00c0001.99770	HT378_SK1W-22.sort.bam	X10	3570_8	12	0.0293856153357634	control	0
HanXRQChr00c0001.99770	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	18	0.0293856153357634	within_lane	0
HanXRQChr00c0001.99770	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	18	0.0293856153357634	control	0
HanXRQChr00c0001.99790	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	39	0.601533627984312	within_lane	1
HanXRQChr00c0001.99790	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	39	0.601533627984312	control	0
HanXRQChr00c0001.99790	HT85_MK3-49.sort.bam	HiSeq2500	3392_5	5	0.55864037641213	within_lane	0
HanXRQChr00c0001.99790	HT85_MK3-49.sort.bam	HiSeq2500	3392_5	5	0.55864037641213	control	1
HanXRQChr00c0001.99790	HT92_MK7-2.sort.bam	HiSeq2500	3392_4	12	0.55864037641213	within_lane	1
HanXRQChr00c0001.99790	HT92_MK7-2.sort.bam	HiSeq2500	3392_4	12	0.55864037641213	control	1
HanXRQChr00c0001.99791	HT48_SD1A-37.sort.bam	HiSeq2500	3392_2	14	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT48_SD1A-37.sort.bam	HiSeq2500	3392_2	14	0.0581414940334637	control	0
HanXRQChr00c0001.99791	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	23	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	Q093_MK7-13.sort.bam	X10	3579_1;3564_8	23	0.0581414940334637	control	0
HanXRQChr00c0001.99791	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	41	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	41	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT244_IA1A-25.sort.bam	X10	3563_8	20	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT244_IA1A-25.sort.bam	X10	3563_8	20	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT283_P-19.sort.bam	X10	3570_5	11	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT283_P-19.sort.bam	X10	3570_5	11	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	33	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	33	0.0581414940334637	control	0
HanXRQChr00c0001.99791	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	35	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	35	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT178_MK3-40.sort.bam	X10	3570_8	18	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT178_MK3-40.sort.bam	X10	3570_8	18	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT027_P-37.sort.bam	X10	3577_4;3564_4	57	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT027_P-37.sort.bam	X10	3577_4;3564_4	57	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT299_MK5-1.sort.bam	X10	3570_6	17	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT299_MK5-1.sort.bam	X10	3570_6	17	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT365_IA2W-11.sort.bam	X10	3570_7	27	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT365_IA2W-11.sort.bam	X10	3570_7	27	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT252_KS1A-38.sort.bam	X10	3563_8	6	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT252_KS1A-38.sort.bam	X10	3563_8	6	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	21	0.0581414940334637	within_lane	0
HanXRQChr00c0001.99791	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	21	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	13	0.0581414940334637	within_lane	1
HanXRQChr00c0001.99791	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	13	0.0581414940334637	control	0
HanXRQChr00c0001.99791	HT007_MK4-20.sort.bam	X10	3563_7	11	0.0581414940334637	within_lane	0
